3,404,1
4,414,1
4,319,1
4,319,1
4,347,1
4,318,1
4,208,1
4,208,1
4,279,1
5,239,1
5,207,1
5,139,1
5,139,1
5,139,1
5,149,1
5,139,1
5,76,1
6,75,1
6,126,1
6,80,1
6,76,1
6,55,1
6,42,1
6,51,1
6,41,1
7,44,1
7,50,1
7,15,1
7,13,1
7,15,1
7,13,1
7,17,1
7,17,1
8,17,1
8,0,1
8,17,1
8,17,1
8,0,1
8,4,1
8,5,1
8,3,1
9,6,1
9,5,1
9,7,1
9,8,1
9,31,1
9,6,1
9,31,1
9,7,1
10,17,1
10,17,1
10,18,1
10,54,1
10,38,1
10,63,1
10,37,1
10,38,1
11,32,1
11,38,1
11,47,1
11,37,1
11,36,1
11,24,1
11,54,1
11,106,1
12,53,1
12,53,1
12,67,1
12,67,1
12,69,1
12,67,1
12,67,1
12,68,1
13,67,1
13,69,1
13,67,1
13,74,1
13,103,1
13,76,1
13,75,1
13,80,1
14,58,1
14,61,1
14,104,1
14,58,1
14,58,1
14,80,1
14,82,1
14,76,1
15,79,1
15,120,1
15,71,1
15,72,1
15,82,1
15,72,1
15,85,1
15,84,1
16,112,1
16,91,1
16,76,1
16,76,1
16,64,1
16,75,1
16,79,1
16,73,1
17,71,1
17,56,1
17,71,1
17,71,1
17,130,1
17,80,1
17,107,1
17,79,1
18,50,1
18,32,1
18,48,1
18,53,1
18,49,1
18,88,1
18,82,1
18,83,1
19,86,1
19,84,1
19,84,1
19,92,1
19,84,1
19,85,1
19,104,1
19,104,1
20,107,1
20,161,1
20,88,1
20,94,1
20,87,1
20,88,1
20,92,1
20,76,1
21,104,1
21,75,1
21,77,1
21,80,1
21,80,1
21,81,1
21,78,1
21,80,1
22,72,1
22,71,1
22,72,1
22,64,1
22,120,1
22,57,1
22,54,1
22,54,1
23,71,1
23,68,1
23,69,1
23,102,1
23,67,1
23,67,1
23,76,1
23,75,1
24,64,1
24,75,1
24,62,1
24,62,1
24,62,1
24,64,1
24,61,1
24,76,1
25,75,1
25,76,1
25,84,1
25,75,1
25,71,1
25,68,1
25,68,1
25,91,1
26,80,1
26,82,1
26,79,1
26,130,1
26,85,1
26,76,1
26,75,1
26,64,1
27,75,1
27,76,1
27,104,1
27,76,1
27,95,1
27,76,1
27,88,1
27,88,1
28,87,1
28,119,1
28,80,1
28,81,1
28,64,1
28,79,1
28,83,1
28,80,1
29,79,1
29,84,1
29,79,1
29,81,1
29,81,1
29,120,1
29,111,1
29,79,1
30,103,2
30,76,2
30,79,2
30,75,2
30,79,2
30,75,2
30,78,2
30,76,2
-20,77,2
-20,103,2
-20,112,2
-20,101,2
-20,98,2
-20,96,2
-20,170,2
-20,166,2
-19,170,2
-19,160,2
-19,91,2
-19,88,2
-19,96,2
-19,88,2
-19,69,2
-19,87,2
-18,72,2
-18,62,2
-18,409,2
-18,409,2
-18,409,2
-18,409,2
-18,519,2
-18,476,2
-17,476,2
-17,477,2
-17,506,2
-17,469,2
-17,469,2
-17,470,2
-17,483,2
-17,469,2
-16,469,2
-16,463,2
-16,471,2
-16,597,2
-16,462,2
-16,459,2
-16,465,2
-16,456,2
-15,462,2
-15,462,2
-15,466,2
-15,461,2
-15,459,2
-15,458,2
-15,461,2
-15,482,2
-14,462,2
-14,463,2
-14,464,2
-14,462,2
-14,465,2
-14,466,2
-14,467,2
-14,466,2
-13,465,2
-13,466,2
-13,467,2
-13,504,2
-13,588,2
-13,469,2
-13,470,2
-13,509,2
-12,473,2
-12,473,2
-12,470,2
-12,482,2
-12,470,2
-12,470,2
-12,477,2
-12,484,2
-11,475,2
-11,476,2
-11,477,2
-11,481,2
-11,475,2
-11,477,2
-11,478,2
-11,480,2
-10,501,2
-10,481,2
-10,481,2
-10,483,2
-10,511,2
-10,606,2
-10,488,2
-10,489,2
-9,487,2
-9,617,2
-9,481,2
-9,517,2
-9,480,2
-9,485,2
-9,497,2
-9,484,2
-8,484,2
-8,484,2
-8,484,2
-8,484,2
-8,488,2
-8,485,2
-8,485,2
-8,486,2
-7,626,2
-7,484,2
-7,516,2
-7,504,2
-7,484,2
-7,484,2
-7,514,2
-7,484,2
-6,484,2
-6,485,2
-6,484,2
-6,484,2
-6,497,2
-6,484,2
-6,484,2
-6,492,2
-5,485,2
-5,598,2
-5,493,2
-5,488,2
-5,488,2
-5,490,2
-5,484,2
-5,484,2
-4,485,2
-4,509,2
-4,485,2
-4,485,2
-4,515,2
-4,484,2
-4,488,2
-4,523,2
-3,488,2
-3,488,2
-3,488,2
-3,487,2
-3,488,2
-3,493,2
-3,484,2
-3,484,2
-2,488,2
-2,484,2
-2,484,2
-2,491,2
-2,486,2
-2,487,2
-2,488,2
-2,632,2
-1,487,2
-1,489,2
-1,520,2
-1,484,2
-1,484,2
-1,520,2
-1,484,2
-1,484,2
0,521,2
0,483,2
0,620,2
0,484,2
0,485,2
0,497,2
0,483,2
0,484,2
1,477,2
1,546,2
1,483,2
1,476,2
1,477,2
1,464,2
1,599,2
1,470,2
2,465,2
2,459,2
2,476,2
2,459,2
2,462,2
2,474,2
2,432,2
2,457,2
3,431,2
3,433,2
3,559,2
3,409,2
3,439,2
3,408,2
3,410,2
3,339,2
4,339,2
4,373,2
4,339,2
4,340,2
4,216,2
4,216,2
4,228,2
4,216,2
5,147,2
5,144,2
5,147,2
5,151,2
5,147,2
5,101,2
5,88,2
5,100,2
6,111,2
6,100,2
6,105,2
6,88,2
6,88,2
6,92,2
6,88,2
6,64,2
7,62,2
7,235,2
7,104,2
7,62,2
7,11,2
7,11,2
7,10,2
7,11,2
8,0,2
8,4,2
8,3,2
8,4,2
8,4,2
8,6,2
8,5,2
8,3,2
9,4,2
9,47,2
9,4,2
9,11,2
9,33,2
9,6,2
9,7,2
9,8,2
10,7,2
10,8,2
10,7,2
10,17,2
10,17,2
10,18,2
10,17,2
10,17,2
11,29,2
11,30,2
11,30,2
11,29,2
11,50,2
11,79,2
11,95,2
11,50,2
12,48,2
12,54,2
12,63,2
12,54,2
12,54,2
12,40,2
12,62,2
12,68,2
13,62,2
13,63,2
13,121,2
13,72,2
13,73,2
13,71,2
13,72,2
13,84,2
14,84,2
14,129,2
14,84,2
14,68,2
14,71,2
14,68,2
14,67,2
14,76,2
15,59,2
15,59,2
15,58,2
15,57,2
15,79,2
15,136,2
15,84,2
15,72,2
16,83,2
16,84,2
16,83,2
16,84,2
16,116,2
16,83,2
16,80,2
16,80,2
17,79,2
17,107,2
17,75,2
17,125,2
17,84,2
17,76,2
17,77,2
17,80,2
18,80,2
18,95,2
18,96,2
18,92,2
18,93,2
18,92,2
18,121,2
18,93,2
19,80,2
19,64,2
19,79,2
19,84,2
19,80,2
19,93,2
19,96,2
19,92,2
20,95,2
20,68,2
20,67,2
20,77,2
20,67,2
20,69,2
20,72,2
20,71,2
21,87,2
21,71,2
21,120,2
21,48,2
21,50,2
21,55,2
21,50,2
21,71,2
22,56,2
22,76,2
22,75,2
22,71,2
22,76,2
22,80,2
22,75,2
22,77,2
23,80,2
23,79,2
23,89,2
23,80,2
23,81,2
23,76,2
23,76,2
23,95,2
24,75,2
24,76,2
24,106,2
24,58,2
24,62,2
24,57,2
24,84,2
24,68,2
25,83,2
25,135,2
25,83,2
25,76,2
25,101,2
25,76,2
25,76,2
25,85,2
26,84,2
26,87,2
26,83,2
26,84,2
26,58,2
26,59,2
26,60,2
26,58,2
27,57,2
27,92,2
27,83,2
27,86,2
27,134,2
27,84,2
27,103,2
27,83,2
28,84,2
28,83,2
28,72,2
28,122,2
28,71,2
28,71,2
28,79,2
28,79,2
29,81,2
29,68,2
29,122,2
29,75,2
29,71,2
29,71,2
29,83,2
29,76,2
30,64,3
30,75,3
30,64,3
30,75,3
30,76,3
30,75,3
30,84,3
30,75,3
-20,87,3
-20,108,3
-20,111,3
-20,98,3
-20,104,3
-20,171,3
-20,167,3
-20,165,3
-19,178,3
-19,103,3
-19,104,3
-19,102,3
-19,119,3
-19,80,3
-19,75,3
-19,83,3
-18,67,3
-18,410,3
-18,380,3
-18,384,3
-18,377,3
-18,643,3
-18,483,3
-18,504,3
-17,459,3
-17,458,3
-17,461,3
-17,484,3
-17,462,3
-17,462,3
-17,464,3
-17,492,3
-16,461,3
-16,462,3
-16,464,3
-16,462,3
-16,458,3
-16,458,3
-16,459,3
-16,463,3
-15,463,3
-15,461,3
-15,594,3
-15,462,3
-15,493,3
-15,462,3
-15,462,3
-15,476,3
-14,462,3
-14,461,3
-14,462,3
-14,472,3
-14,460,3
-14,461,3
-14,469,3
-14,476,3
-13,468,3
-13,469,3
-13,466,3
-13,470,3
-13,520,3
-13,466,3
-13,470,3
-13,473,3
-12,497,3
-12,606,3
-12,476,3
-12,478,3
-12,510,3
-12,481,3
-12,480,3
-12,482,3
-11,517,3
-11,480,3
-11,480,3
-11,481,3
-11,481,3
-11,484,3
-11,484,3
-11,484,3
-10,485,3
-10,484,3
-10,484,3
-10,484,3
-10,492,3
-10,483,3
-10,484,3
-10,484,3
-9,489,3
-9,484,3
-9,484,3
-9,485,3
-9,484,3
-9,484,3
-9,486,3
-9,532,3
-8,484,3
-8,486,3
-8,510,3
-8,486,3
-8,485,3
-8,515,3
-8,484,3
-8,484,3
-7,488,3
-7,487,3
-7,488,3
-7,496,3
-7,484,3
-7,484,3
-7,490,3
-7,485,3
-6,488,3
-6,492,3
-6,488,3
-6,489,3
-6,488,3
-6,490,3
-6,612,3
-6,493,3
-5,492,3
-5,484,3
-5,485,3
-5,517,3
-5,484,3
-5,489,3
-5,524,3
-5,487,3
-4,488,3
-4,502,3
-4,488,3
-4,620,3
-4,493,3
-4,488,3
-4,488,3
-4,491,3
-3,487,3
-3,489,3
-3,490,3
-3,487,3
-3,487,3
-3,488,3
-3,506,3
-3,488,3
-2,489,3
-2,488,3
-2,495,3
-2,489,3
-2,656,3
-2,487,3
-2,488,3
-2,501,3
-1,487,3
-1,488,3
-1,496,3
-1,487,3
-1,487,3
-1,492,3
-1,487,3
-1,488,3
0,490,3
0,625,3
0,486,3
0,519,3
0,484,3
0,486,3
0,484,3
0,481,3
1,517,3
1,480,3
1,481,3
1,474,3
1,473,3
1,487,3
1,472,3
1,474,3
2,466,3
2,466,3
2,474,3
2,465,3
2,466,3
2,448,3
2,451,3
2,456,3
3,450,3
3,564,3
3,454,3
3,435,3
3,439,3
3,434,3
3,398,3
3,422,3
4,397,3
4,400,3
4,398,3
4,291,3
4,319,3
4,290,3
4,292,3
4,175,3
5,176,3
5,207,3
5,176,3
5,176,3
5,129,3
5,130,3
5,139,3
5,129,3
6,54,3
6,48,3
6,53,3
6,48,3
6,54,3
6,58,3
6,42,3
6,51,3
7,41,3
7,85,3
7,41,3
7,30,3
7,24,3
7,31,3
7,29,3
7,30,3
8,4,3
8,6,3
8,36,3
8,7,3
8,4,3
8,41,3
8,4,3
8,15,3
9,3,3
9,15,3
9,4,3
9,47,3
9,5,3
9,31,3
9,5,3
9,27,3
10,4,3
10,5,3
10,5,3
10,9,3
10,5,3
10,8,3
10,4,3
10,25,3
11,24,3
11,25,3
11,31,3
11,57,3
11,22,3
11,8,3
11,21,3
11,51,3
12,37,3
12,38,3
12,36,3
12,37,3
12,45,3
12,65,3
12,63,3
12,48,3
13,61,3
13,67,3
13,50,3
13,50,3
13,72,3
13,50,3
13,61,3
13,62,3
14,62,3
14,76,3
14,61,3
14,62,3
14,62,3
14,62,3
14,71,3
14,61,3
15,90,3
15,88,3
15,89,3
15,111,3
15,76,3
15,76,3
15,64,3
15,75,3
16,79,3
16,75,3
16,76,3
16,64,3
16,125,3
16,93,3
16,92,3
16,92,3
17,119,3
17,92,3
17,80,3
17,128,3
17,80,3
17,81,3
17,79,3
17,79,3
18,95,3
18,80,3
18,131,3
18,80,3
18,79,3
18,85,3
18,79,3
18,79,3
19,68,3
19,116,3
19,85,3
19,83,3
19,80,3
19,107,3
19,80,3
19,80,3
20,128,3
20,67,3
20,68,3
20,67,3
20,67,3
20,84,3
20,83,3
20,84,3
21,82,3
21,83,3
21,68,3
21,67,3
21,116,3
21,74,3
21,76,3
21,79,3
22,75,3
22,75,3
22,87,3
22,124,3
22,76,3
22,64,3
22,75,3
22,75,3
23,76,3
23,76,3
23,64,3
23,76,3
23,76,3
23,75,3
23,76,3
23,80,3
24,75,3
24,63,3
24,63,3
24,62,3
24,68,3
24,84,3
24,87,3
24,84,3
25,84,3
25,103,3
25,80,3
25,87,3
25,80,3
25,79,3
25,79,3
25,80,3
26,79,3
26,66,3
26,128,3
26,76,3
26,76,3
26,76,3
26,95,3
26,76,3
27,76,3
27,76,3
27,76,3
27,105,3
27,68,3
27,67,3
27,56,3
27,67,3
28,71,3
28,76,3
28,76,3
28,100,3
28,76,3
28,75,3
28,76,3
28,75,3
29,107,3
29,75,3
29,88,3
29,72,3
29,140,3
29,88,3
29,88,3
29,88,3
30,71,4
30,72,4
30,71,4
30,71,4
30,61,4
30,63,4
30,62,4
30,62,4
-20,63,4
-20,62,4
-20,63,4
-20,127,4
-20,103,4
-20,145,4
-20,143,4
-20,159,4
-19,130,4
-19,146,4
-19,144,4
-19,175,4
-19,93,4
-19,96,4
-19,102,4
-19,92,4
-18,55,4
-18,60,4
-18,32,4
-18,46,4
-18,46,4
-18,696,4
-18,483,4
-18,620,4
-17,477,4
-17,634,4
-17,477,4
-17,476,4
-17,459,4
-17,456,4
-17,458,4
-17,458,4
-16,465,4
-16,484,4
-16,463,4
-16,462,4
-16,464,4
-16,491,4
-16,463,4
-16,466,4
-15,467,4
-15,500,4
-15,465,4
-15,466,4
-15,599,4
-15,502,4
-15,466,4
-15,466,4
-14,466,4
-14,474,4
-14,462,4
-14,462,4
-14,462,4
-14,470,4
-14,471,4
-14,469,4
-13,471,4
-13,473,4
-13,472,4
-13,472,4
-13,474,4
-13,473,4
-13,471,4
-13,473,4
-12,473,4
-12,481,4
-12,503,4
-12,480,4
-12,480,4
-12,622,4
-12,514,4
-12,484,4
-11,483,4
-11,487,4
-11,514,4
-11,480,4
-11,481,4
-11,481,4
-11,517,4
-11,480,4
-10,484,4
-10,486,4
-10,496,4
-10,483,4
-10,481,4
-10,480,4
-10,487,4
-10,480,4
-9,484,4
-9,485,4
-9,514,4
-9,484,4
-9,488,4
-9,522,4
-9,488,4
-9,489,4
-8,525,4
-8,489,4
-8,488,4
-8,621,4
-8,488,4
-8,488,4
-8,493,4
-8,488,4
-7,488,4
-7,491,4
-7,488,4
-7,487,4
-7,485,4
-7,483,4
-7,484,4
-7,485,4
-6,488,4
-6,487,4
-6,624,4
-6,523,4
-6,488,4
-6,488,4
-6,502,4
-6,488,4
-5,488,4
-5,499,4
-5,487,4
-5,487,4
-5,489,4
-5,488,4
-5,487,4
-5,490,4
-4,487,4
-4,635,4
-4,497,4
-4,635,4
-4,495,4
-4,489,4
-4,512,4
-4,487,4
-3,489,4
-3,492,4
-3,491,4
-3,492,4
-3,520,4
-3,488,4
-3,488,4
-3,499,4
-2,493,4
-2,489,4
-2,629,4
-2,487,4
-2,488,4
-2,488,4
-2,488,4
-2,487,4
-1,490,4
-1,488,4
-1,487,4
-1,489,4
-1,510,4
-1,488,4
-1,489,4
-1,517,4
0,487,4
0,612,4
0,485,4
0,484,4
0,497,4
0,484,4
0,484,4
0,484,4
1,485,4
1,491,4
1,484,4
1,477,4
1,475,4
1,582,4
1,481,4
1,476,4
2,470,4
2,491,4
2,602,4
2,472,4
2,470,4
2,459,4
2,487,4
2,457,4
3,462,4
3,482,4
3,428,4
3,460,4
3,427,4
3,429,4
3,378,4
3,377,4
4,391,4
4,377,4
4,236,4
4,236,4
4,237,4
4,245,4
4,236,4
4,163,4
5,160,4
5,164,4
5,237,4
5,163,4
5,135,4
5,120,4
5,138,4
5,139,4
6,109,4
6,109,4
6,104,4
6,108,4
6,111,4
6,58,4
6,92,4
6,57,4
7,58,4
7,96,4
7,26,4
7,8,4
7,25,4
7,8,4
7,25,4
7,8,4
8,4,4
8,4,4
8,7,4
8,4,4
8,7,4
8,35,4
8,4,4
8,5,4
9,31,4
9,4,4
9,237,4
9,5,4
9,4,4
9,4,4
9,63,4
9,4,4
10,15,4
10,4,4
10,9,4
10,4,4
10,7,4
10,4,4
10,5,4
10,17,4
11,17,4
11,31,4
11,17,4
11,37,4
11,37,4
11,37,4
11,63,4
11,37,4
12,30,4
12,30,4
12,29,4
12,39,4
12,29,4
12,59,4
12,56,4
12,57,4
13,63,4
13,68,4
13,68,4
13,52,4
13,115,4
13,69,4
13,89,4
13,88,4
14,111,4
14,88,4
14,76,4
14,112,4
14,75,4
14,78,4
14,76,4
14,76,4
15,95,4
15,76,4
15,126,4
15,88,4
15,89,4
15,95,4
15,88,4
15,89,4
16,57,4
16,98,4
16,62,4
16,60,4
16,58,4
16,88,4
16,88,4
16,91,4
17,88,4
17,71,4
17,80,4
17,71,4
17,73,4
17,98,4
17,94,4
17,105,4
18,91,4
18,92,4
18,80,4
18,80,4
18,87,4
18,79,4
18,80,4
18,49,4
19,49,4
19,97,4
19,50,4
19,49,4
19,62,4
19,62,4
19,63,4
19,62,4
20,79,4
20,88,4
20,78,4
20,82,4
20,80,4
20,76,4
20,95,4
20,75,4
21,77,4
21,76,4
21,75,4
21,95,4
21,72,4
21,72,4
21,72,4
21,71,4
22,103,4
22,120,4
22,71,4
22,76,4
22,75,4
22,76,4
22,76,4
22,62,4
23,93,4
23,62,4
23,62,4
23,48,4
23,68,4
23,75,4
23,67,4
23,67,4
24,50,4
24,76,4
24,81,4
24,75,4
24,123,4
24,92,4
24,92,4
24,94,4
25,91,4
25,91,4
25,80,4
25,88,4
25,80,4
25,78,4
25,79,4
25,109,4
26,79,4
26,80,4
26,86,4
26,62,4
26,66,4
26,63,4
26,62,4
26,117,4
27,84,4
27,85,4
27,82,4
27,83,4
27,63,4
27,61,4
27,62,4
27,48,4
28,61,4
28,63,4
28,62,4
28,109,4
28,79,4
28,84,4
28,87,4
28,83,4
29,84,4
29,111,4
29,143,4
29,88,4
29,99,4
29,87,4
29,84,4
29,83,4
30,63,5
30,57,5
30,58,5
30,58,5
30,76,5
30,76,5
30,75,5
30,76,5
-20,76,5
-20,139,5
-20,118,5
-20,106,5
-20,97,5
-20,184,5
-20,175,5
-20,172,5
-19,120,5
-19,112,5
-19,117,5
-19,118,5
-19,87,5
-19,86,5
-19,83,5
-19,87,5
-18,292,5
-18,291,5
-18,291,5
-18,295,5
-18,486,5
-18,621,5
-18,485,5
-18,489,5
-17,464,5
-17,465,5
-17,465,5
-17,466,5
-17,464,5
-17,465,5
-17,465,5
-17,462,5
-16,461,5
-16,462,5
-16,471,5
-16,463,5
-16,508,5
-16,458,5
-16,458,5
-16,464,5
-15,489,5
-15,461,5
-15,459,5
-15,460,5
-15,491,5
-15,458,5
-15,466,5
-15,467,5
-14,501,5
-14,466,5
-14,466,5
-14,466,5
-14,479,5
-14,465,5
-14,472,5
-14,474,5
-13,481,5
-13,473,5
-13,473,5
-13,473,5
-13,479,5
-13,619,5
-13,484,5
-13,484,5
-12,484,5
-12,496,5
-12,480,5
-12,480,5
-12,482,5
-12,479,5
-12,480,5
-12,480,5
-11,481,5
-11,506,5
-11,480,5
-11,480,5
-11,482,5
-11,512,5
-11,480,5
-11,481,5
-10,489,5
-10,522,5
-10,488,5
-10,485,5
-10,486,5
-10,521,5
-10,484,5
-10,489,5
-9,489,5
-9,522,5
-9,545,5
-9,484,5
-9,520,5
-9,483,5
-9,484,5
-9,488,5
-8,488,5
-8,487,5
-8,494,5
-8,481,5
-8,480,5
-8,484,5
-8,480,5
-8,488,5
-7,490,5
-7,617,5
-7,487,5
-7,489,5
-7,509,5
-7,487,5
-7,488,5
-7,488,5
-6,487,5
-6,489,5
-6,525,5
-6,487,5
-6,489,5
-6,499,5
-6,487,5
-6,488,5
-5,502,5
-5,496,5
-5,495,5
-5,498,5
-5,488,5
-5,488,5
-5,490,5
-5,486,5
-4,490,5
